codigo_municipio_ibge,municipio,uf,fase_ii,ano_inicio_observado_censo,intermitencia_observada_no_painel,ano_evento_institucional,ano_transicao,primeiro_ano_completo,ano_coorte_candidata,origem_coorte,anos_sensibilidade,anos_excluir_estimacao,tratamento_absorvente,tratamento_preexistente_painel,ever_treated,pode_ser_controle,n_pre_limpo,n_pos_disponivel,elegivel_temporal_2pre_3pos,elegivel_temporal_3pre_3pos,candidato_amostra_principal,motivo_exclusao_principal,validacao_institucional_individual,revisao_prioritaria,nivel_evidencia,status_institucional,status_timing,status_populacao_causal,motivo_decisao,fonte_decisao
2411205,Santa Cruz,RN,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,False,"status_populacao_causal=candidato_com_ressalva: Campus do IFRN observado como continuo no Censo (padrao Escola Agricola de Jundiai); adicionalmente, a base MEC/SISTEC associa o 'Instituto Federal do Rio Grande do Norte - Campus Santa Cruz' ao municipio de Natal (erro de origem na propria fonte, nao corrigido por inferencia de texto). Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.",False,True,auditoria_local_dados,padrao_escola_agricola_de_jundiai_e_erro_de_municipio_no_sistec,proxy_censo_com_revisao,candidato_com_ressalva,"Campus do IFRN observado como continuo no Censo (padrao Escola Agricola de Jundiai); adicionalmente, a base MEC/SISTEC associa o 'Instituto Federal do Rio Grande do Norte - Campus Santa Cruz' ao municipio de Natal (erro de origem na propria fonte, nao corrigido por inferencia de texto). Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.",auditoria_local_padrao_eaj_rn_e_sistec_natal
1100122,Ji-Paraná,RO,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1100304,Vilhena,RO,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1400027,Amajari,RR,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4301602,Bagé,RS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4303509,Camaquã,RS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4305108,Caxias do Sul,RS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4307005,Erechim,RS,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4313508,Osório,RS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4313904,Panambi,RS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4314902,Porto Alegre,RS,True,2007,False,2010.0,2010.0,2011.0,2011.0,institucional_validada,2010,2010,True,False,True,False,3.0,8.0,True,True,False,"status_populacao_causal=especial_estimando: O municipio ja tinha presenca federal EPT ativa continua desde 2007 (Campus Porto Alegre, ex-Escola Tecnica da UFRGS), o que impede tratar qualquer ano dentro do painel como 'primeira exposicao federal' do municipio (baseline D_g,1 ja tratado). A chegada do Campus Restinga, autorizado pela Portaria MEC 1.170/2010 (lida diretamente no Diario Oficial) com inicio de atividades em 26/06/2010, representa uma expansao adicional, distinta e nomeada separadamente ('Porto Alegre - Restinga') da unidade historica. O municipio fica excluido da amostra causal principal de 'primeira exposicao' e mantido apenas como estimando especial para a chegada do Campus Restinga; nunca utilizavel como controle never-treated ou not-yet-treated.",True,True,fonte_primaria_legislativa,expansao_adicional_em_municipio_com_presenca_federal_preexistente,ano_parcial_documentado,especial_estimando,"O municipio ja tinha presenca federal EPT ativa continua desde 2007 (Campus Porto Alegre, ex-Escola Tecnica da UFRGS), o que impede tratar qualquer ano dentro do painel como 'primeira exposicao federal' do municipio (baseline D_g,1 ja tratado). A chegada do Campus Restinga, autorizado pela Portaria MEC 1.170/2010 (lida diretamente no Diario Oficial) com inicio de atividades em 26/06/2010, representa uma expansao adicional, distinta e nomeada separadamente ('Porto Alegre - Restinga') da unidade historica. O municipio fica excluido da amostra causal principal de 'primeira exposicao' e mantido apenas como estimando especial para a chegada do Campus Restinga; nunca utilizavel como controle never-treated ou not-yet-treated.",revisao_institucional_porto_alegre_restinga
4317202,Santa Rosa,RS,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4318002,São Borja,RS,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4322608,Venâncio Aires,RS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4203808,Canoinhas,SC,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4204608,Criciúma,SC,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4205902,Gaspar,SC,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4208203,Itajaí,SC,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4209300,Lages,SC,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4217204,São Miguel do Oeste,SC,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4219309,Videira,SC,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2802106,Estância,SE,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2802908,Itabaiana,SE,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2804508,Nossa Senhora da Glória,SE,True,2011,True,,,,,nao_aplicavel,2011,,False,False,True,False,,,False,False,False,"status_populacao_causal=sob_revisao: A auditoria de timing (docs/methodology/AUDITORIA_TIMING_TRATAMENTO.md) identifica uma unica interrupcao interna na flag de EPT federal ativa para este municipio, no mesmo campus; o primeiro ano persistente ate 2019 e 2018. A queda observada nao comprova encerramento operacional do campus. Sem validacao institucional externa, o municipio fica sob revisao e fora da amostra principal. 2011 (primeiro ano de EPT ativa observado antes da lacuna) fica registrado apenas como sensibilidade futura de uma especificacao ingenua absorvente, documentada mas nao estimada agora.",False,True,auditoria_local_dados,mesmo_campus_com_lacuna_observacional_de_ept_ativa_nao_confirmada_como_fechamento,intermitente_observacional_sem_validacao_institucional,sob_revisao,"A auditoria de timing (docs/methodology/AUDITORIA_TIMING_TRATAMENTO.md) identifica uma unica interrupcao interna na flag de EPT federal ativa para este municipio, no mesmo campus; o primeiro ano persistente ate 2019 e 2018. A queda observada nao comprova encerramento operacional do campus. Sem validacao institucional externa, o municipio fica sob revisao e fora da amostra principal. 2011 (primeiro ano de EPT ativa observado antes da lacuna) fica registrado apenas como sensibilidade futura de uma especificacao ingenua absorvente, documentada mas nao estimada agora.",auditoria_local_intermitencia_nossa_senhora_da_gloria
3503208,Araraquara,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3504503,Avaré,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3505500,Barretos,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3506508,Birigui,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3509502,Campinas,SP,True,2016,False,2013.0,2013.0,,,nao_aplicavel,2013,2013,False,False,True,False,,,False,False,False,"status_populacao_causal=sob_revisao: As atividades do IFSP Campus Campinas comecaram em agosto de 2013 com a primeira turma do Tecnologo em Analise e Desenvolvimento de Sistemas, viabilizada por convenio com o CTI 'Renato Archer' — 2013 e portanto ano parcial, nao um ano civil completo confirmado. Fontes indicam 'uma serie de dificuldades' na implantacao, com a sede definitiva so entregue em maio de 2019; nao ha confirmacao de qual foi o primeiro ano civil efetivamente estavel apos 2013. Por isso primeiro_ano_completo e ano_coorte_candidata permanecem nulos; 2013 fica registrado apenas como fato observado/sensibilidade. O municipio pertence a Fase II e nao pode ser controle independentemente da resolucao deste timing.",True,True,indicio_secundario,inicio_2013_documentado_sem_ano_civil_completo_confirmado,evento_documentado_mas_operacao_instavel_ate_sede_definitiva_2019,sob_revisao,"As atividades do IFSP Campus Campinas comecaram em agosto de 2013 com a primeira turma do Tecnologo em Analise e Desenvolvimento de Sistemas, viabilizada por convenio com o CTI 'Renato Archer' — 2013 e portanto ano parcial, nao um ano civil completo confirmado. Fontes indicam 'uma serie de dificuldades' na implantacao, com a sede definitiva so entregue em maio de 2019; nao ha confirmacao de qual foi o primeiro ano civil efetivamente estavel apos 2013. Por isso primeiro_ano_completo e ano_coorte_candidata permanecem nulos; 2013 fica registrado apenas como fato observado/sensibilidade. O municipio pertence a Fase II e nao pode ser controle independentemente da resolucao deste timing.",revisao_institucional_campinas_ifsp
3511102,Catanduva,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3522307,Itapetininga,SP,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3538709,Piracicaba,SP,True,2011,True,,,,,nao_aplicavel,2011,,False,False,True,False,,,False,False,False,"status_populacao_causal=sob_revisao: A auditoria de timing (docs/methodology/AUDITORIA_TIMING_TRATAMENTO.md) identifica uma unica interrupcao interna na flag de EPT federal ativa para este municipio, no mesmo campus; o primeiro ano persistente ate 2019 e 2018. A queda observada nao comprova encerramento operacional do campus. Sem validacao institucional externa, o municipio fica sob revisao e fora da amostra principal. 2011 (primeiro ano de EPT ativa observado antes da lacuna) fica registrado apenas como sensibilidade futura de uma especificacao ingenua absorvente, documentada mas nao estimada agora.",False,True,auditoria_local_dados,mesmo_campus_com_lacuna_observacional_de_ept_ativa_nao_confirmada_como_fechamento,intermitente_observacional_sem_validacao_institucional,sob_revisao,"A auditoria de timing (docs/methodology/AUDITORIA_TIMING_TRATAMENTO.md) identifica uma unica interrupcao interna na flag de EPT federal ativa para este municipio, no mesmo campus; o primeiro ano persistente ate 2019 e 2018. A queda observada nao comprova encerramento operacional do campus. Sem validacao institucional externa, o municipio fica sob revisao e fora da amostra principal. 2011 (primeiro ano de EPT ativa observado antes da lacuna) fica registrado apenas como sensibilidade futura de uma especificacao ingenua absorvente, documentada mas nao estimada agora.",auditoria_local_intermitencia_piracicaba
3541307,Presidente Epitácio,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3542602,Registro,SP,True,2013,False,,,,2013.0,proxy_censo,,,True,False,True,False,6.0,6.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3552502,Suzano,SP,True,2012,False,,,,2012.0,proxy_censo,,,True,False,True,False,5.0,7.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3557105,Votuporanga,SP,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1702109,Araguaína,TO,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1709500,Gurupi,TO,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1718204,Porto Nacional,TO,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
